"IntegrationTime","Points:0","Points:1","Points:2"
-1.3746,1.4618,2.4908,1.0531
-1.3962,1.6204,2.4048,1.0913
-1.4172,1.764,2.3142,1.1318
-1.4879,2.1913,1.9636,1.2898
-1.5625,2.5322,1.5609,1.4937
-1.5776,2.586,1.4833,1.5379
-1.5913,2.6318,1.4131,1.5801
-1.6128,2.6969,1.3056,1.6498
-1.6298,2.7435,1.2228,1.7081
-1.6446,2.7805,1.1532,1.7601
-1.7347,2.9598,0.75058,2.1136
-1.8318,3.0765,0.41258,2.5463
-1.9284,3.1388,0.16922,3.0121
-2.0288,3.1594,-0.0081365,3.5196
-2.1311,3.1337,-0.12762,4.0446
-2.236,3.0543,-0.20594,4.5816
-2.3472,2.915,-0.25406,5.12
-2.4698,2.7074,-0.27828,5.6489
-2.5017,2.6487,-0.28069,5.7669
-2.5223,2.6095,-0.28151,5.8397
0,-1.0952,1.5827,0.09068
-0.020471,-0.92786,1.6918,0.09043
-0.07,-0.48253,1.8803,0.08984
-0.11815,-0.015026,1.9524,0.089274
-0.16602,0.45611,1.9099,0.088768
-0.21309,0.89864,1.7581,0.088376
-0.26125,1.3034,1.4978,0.088104
-0.31083,1.6441,1.134,0.087834
-0.35024,1.845,0.78915,0.087549
-0.39099,1.9773,0.3962,0.087181
-0.4425,2.0249,-0.12761,0.086774
-0.49372,1.9362,-0.64608,0.086442
-0.5451,1.7155,-1.1287,0.086216
-0.58412,1.4671,-1.4499,0.086216
-0.63186,1.0834,-1.768,0.086385
-0.67934,0.63478,-1.9853,0.086469
-0.72303,0.18469,-2.0862,0.086486
-0.76764,-0.28851,-2.0848,0.086536
-0.81155,-0.74448,-1.9795,0.086643
-0.85526,-1.1661,-1.7763,0.086894
-0.90163,-1.5547,-1.464,0.087294
-0.95063,-1.8766,-1.0434,0.087573
-0.99831,-2.0823,-0.56789,0.087895
-1.0458,-2.1685,-0.056917,0.088333
-1.0936,-2.1298,0.46613,0.08881
-1.1412,-1.9677,0.96422,0.08931
-1.1714,-1.8043,1.2564,0.089579
-1.219,-1.4608,1.6585,0.090208
-1.2637,-1.0581,1.9525,0.090868
-1.3081,-0.59988,2.1491,0.091527
-1.3501,-0.13535,2.237,0.092226
-1.388,0.29372,2.2308,0.092893
-1.4224,0.67706,2.1542,0.093535
-1.4542,1.0152,2.0256,0.094142
-1.4838,1.3099,1.8577,0.094707
-1.5213,1.6423,1.585,0.095456
-1.5674,1.9727,1.171,0.096334
-1.6122,2.1953,0.70287,0.097344
-1.6569,2.3074,0.1968,0.098478
-1.6975,2.3091,-0.27535,0.099582
-1.7423,2.1995,-0.7877,0.1008
-1.7875,1.9751,-1.269,0.10203
-1.8167,1.7748,-1.5485,0.10276
-1.8377,1.6051,-1.7316,0.10331
0,-0.68787,1.6899,0.11795
-0.052847,-0.22422,1.8267,0.1159
-0.088525,0.10491,1.848,0.11458
-0.13888,0.56725,1.7773,0.11284
-0.18881,0.99741,1.5937,0.11131
-0.23683,1.3587,1.3194,0.11
-0.2902,1.6729,0.92027,0.10866
-0.33341,1.8441,0.54173,0.10754
-0.37324,1.9268,0.16497,0.10645
-0.43481,1.9031,-0.43292,0.10492
-0.49522,1.7021,-0.99022,0.10365
-0.54357,1.4235,-1.3801,0.10291
-0.59349,1.043,-1.7019,0.1023
-0.64307,0.59454,-1.9193,0.10167
-0.69085,0.12115,-2.0185,0.10104
-0.73499,-0.32853,-2.0071,0.10051
-0.78064,-0.78173,-1.8907,0.10006
-0.82734,-1.2077,-1.6665,0.099784
-0.86762,-1.5265,-1.3962,0.099642
-0.90835,-1.7886,-1.0615,0.099383
-0.94528,-1.9638,-0.71545,0.099079
-0.97572,-2.058,-0.40844,0.098924
-1.0255,-2.1081,0.11526,0.098717
-1.0747,-2.0277,0.63275,0.098623
-1.1244,-1.8199,1.1212,0.098515
-1.1735,-1.4994,1.5419,0.098644
-1.2195,-1.1116,1.8551,0.098945
-1.2594,-0.72304,2.0493,0.099104
-1.2876,-0.42704,2.1382,0.099242
-1.3306,0.042577,2.1912,0.099521
-1.373,0.50837,2.1431,0.099861
-1.417,0.97111,1.9897,0.10026
-1.4623,1.4033,1.728,0.10077
-1.5068,1.7612,1.3808,0.10134
-1.5359,1.9505,1.1133,0.10165
-1.5656,2.1017,0.81388,0.10205
-1.6031,2.2265,0.40716,0.10267
-1.6494,2.2722,-0.11713,0.10353
-1.6953,2.1969,-0.63557,0.10443
-1.7354,2.0347,-1.0671,0.10522
-1.7805,1.7529,-1.5044,0.10606
-1.8262,1.3735,-1.8731,0.10701
-1.8698,0.94029,-2.1369,0.10812
-1.8979,0.63271,-2.255,0.10893
0,1.6838,-0.0041093,0.25667
-0.063068,1.6485,-0.51195,0.24716
-0.12561,1.4589,-0.99464,0.23884
-0.19,1.1144,-1.4187,0.23115
-0.23338,0.80855,-1.6411,0.22611
-0.2881,0.36162,-1.8253,0.22019
-0.34066,-0.10722,-1.8871,0.2149
-0.39176,-0.57158,-1.831,0.21017
-0.44352,-1.0202,-1.657,0.20591
-0.4963,-1.4249,-1.3662,0.2021
-0.54921,-1.7491,-0.97504,0.19845
-0.57955,-1.8888,-0.71342,0.19629
-0.6051,-1.9762,-0.477,0.19448
-0.6582,-2.0603,0.042197,0.19103
-0.6883,-2.0474,0.34468,0.18927
-0.7237,-1.9753,0.69593,0.18742
-0.75628,-1.8556,1.0066,0.18578
-0.79132,-1.6721,1.3178,0.18425
-0.82194,-1.4684,1.5623,0.18327
-0.86961,-1.082,1.8774,0.18201
-0.91672,-0.6338,2.0957,0.18071
-0.95151,-0.27325,2.1887,0.17994
-0.97794,0.010195,2.2178,0.17947
-1.0212,0.4774,2.1861,0.17889
-1.064,0.92776,2.0576,0.17853
-1.1083,1.3581,1.8285,0.17828
-1.1521,1.7299,1.513,0.17819
-1.1679,1.847,1.38,0.17813
-1.214,2.1267,0.94365,0.17831
-1.2609,2.3051,0.44259,0.17889
-1.3069,2.3653,-0.080307,0.17979
-1.3525,2.3089,-0.60124,0.18084
-1.3983,2.1374,-1.1039,0.18201
-1.4428,1.8669,-1.5484,0.18327
-1.4647,1.6993,-1.7448,0.18387
-1.5096,1.2938,-2.0874,0.18566
-1.5523,0.84577,-2.3253,0.18781
-1.5934,0.37379,-2.4637,0.19009
-1.6327,-0.097049,-2.5067,0.19247
-1.6713,-0.56334,-2.4615,0.19499
-1.7114,-1.0313,-2.3239,0.19782
-1.7527,-1.4794,-2.09,0.201
-1.7957,-1.8902,-1.7556,0.20427
-1.8379,-2.2196,-1.3512,0.20785
-1.8797,-2.4604,-0.89193,0.21145
-1.8847,-2.4835,-0.83254,0.21188
0,1.6164,-1.0233,0.18823
-0.058559,1.2836,-1.4571,0.18428
-0.11101,0.88522,-1.7563,0.18104
-0.16122,0.43845,-1.9414,0.17803
-0.2097,-0.029256,-2.0125,0.17527
-0.25709,-0.49549,-1.9732,0.17279
-0.30529,-0.95252,-1.8222,0.17062
-0.35298,-1.3617,-1.5687,0.16888
-0.40182,-1.7124,-1.2144,0.16721
-0.45309,-1.9824,-0.75892,0.16527
-0.48105,-2.0796,-0.48318,0.16443
-0.53119,-2.1562,0.037353,0.16311
-0.58062,-2.1044,0.55855,0.16205
-0.63025,-1.9266,1.0588,0.16113
-0.6489,-1.8284,1.2352,0.16078
-0.69769,-1.4982,1.6484,0.16027
-0.74601,-1.0795,1.9717,0.16003
-0.77708,-0.7716,2.1249,0.15995
-0.81227,-0.39757,2.2398,0.16004
-0.85456,0.072367,2.2905,0.16031
-0.89617,0.53844,2.2444,0.16072
-0.93919,1.0034,2.0976,0.16131
-0.98348,1.4423,1.847,0.16197
-1.0268,1.8132,1.5135,0.1625
-1.0725,2.1205,1.082,0.16339
-1.1012,2.2619,0.7783,0.16411
-1.1355,2.3732,0.39216,0.1651
-1.1803,2.4187,-0.13227,0.16669
-1.2246,2.3506,-0.65184,0.16832
-1.2692,2.1702,-1.1514,0.17008
-1.3126,1.8938,-1.5924,0.17195
-1.3418,1.6574,-1.8536,0.17325
-1.3716,1.3796,-2.0835,0.17486
-1.4134,0.9384,-2.3339,0.17744
-1.4537,0.47103,-2.4872,0.1801
-1.4922,0.0019705,-2.5467,0.18281
-1.5305,-0.47001,-2.5185,0.18568
-1.5683,-0.92471,-2.4056,0.1887
-1.6075,-1.3683,-2.2028,0.19208
-1.6398,-1.7024,-1.9739,0.19491
-1.6595,-1.887,-1.8102,0.19657
-1.701,-2.2222,-1.4106,0.2006
-1.7423,-2.472,-0.95268,0.20463
-1.7703,-2.5881,-0.61668,0.20777
-1.7832,-2.6261,-0.45774,0.20931
0,-0.54831,-1.6204,0.69496
-0.069153,-1.019,-1.4981,0.66094
-0.13622,-1.4518,-1.242,0.63427
-0.17858,-1.6967,-1.0091,0.61988
-0.20346,-1.8252,-0.848,0.61185
-0.21535,-1.8817,-0.76475,0.60811
-0.24268,-1.996,-0.56094,0.6002
-0.26608,-2.0751,-0.37379,0.59424
-0.32657,-2.1903,0.14453,0.58216
-0.38472,-2.1732,0.67353,0.57452
-0.44183,-2.0292,1.1908,0.57011
-0.49602,-1.7785,1.6523,0.56821
-0.54996,-1.4234,2.0546,0.57042
-0.60055,-1.0077,2.3551,0.5767
-0.61659,-0.86137,2.4329,0.57921
-0.66464,-0.39448,2.6068,0.58862
-0.71027,0.078859,2.686,0.60069
-0.75676,0.57075,2.6739,0.61877
-0.80667,1.086,2.5589,0.64467
-0.85872,1.5866,2.3355,0.67865
-0.91311,2.0457,2.0026,0.7238
-0.96782,2.4216,1.5904,0.77961
-1.0222,2.6993,1.1291,0.84999
-1.0795,2.8847,0.6168,0.94287
-1.0913,2.9093,0.51337,0.96373
-1.1471,2.9721,0.023338,1.0776
-1.1681,2.9742,-0.14897,1.1246
-1.2304,2.926,-0.63592,1.2837
-1.2504,2.8973,-0.7769,1.3387
-1.2711,2.8625,-0.91612,1.3984
-1.2887,2.8294,-1.0295,1.4509
-1.3128,2.7797,-1.177,1.5268
-1.3355,2.7299,-1.3056,1.6026
-1.358,2.6786,-1.4247,1.6823
-1.3702,2.6511,-1.4845,1.7262
-1.3819,2.6242,-1.5405,1.7693
-1.3958,2.592,-1.6044,1.8215
-1.4847,2.3836,-1.9608,2.1959
-1.5042,2.3436,-2.0225,2.2804
-1.5142,2.3239,-2.0525,2.3252
-1.5279,2.2979,-2.0914,2.387
-1.6297,2.1218,-2.3272,2.8795
-1.735,1.9832,-2.4761,3.4163
-1.8446,1.8632,-2.5432,3.9909
-1.957,1.7441,-2.5313,4.5775
-2.0765,1.6093,-2.4425,5.163
-2.1451,1.5287,-2.3655,5.4621
0,0.26167,-1.8972,0.13327
-0.049561,-0.21075,-1.9206,0.13128
-0.083294,-0.5321,-1.8693,0.13001
-0.13293,-0.98135,-1.6969,0.12837
-0.18389,-1.3877,-1.4084,0.12692
-0.23436,-1.7092,-1.0276,0.12553
-0.26577,-1.8589,-0.75191,0.1246
-0.2931,-1.9531,-0.494,0.12374
-0.3286,-2.0217,-0.14251,0.1227
-0.3625,-2.0281,0.20139,0.12175
-0.39358,-1.9825,0.51522,0.12097
-0.42679,-1.8804,0.84009,0.1202
-0.46137,-1.7176,1.1572,0.11948
-0.5142,-1.3678,1.5777,0.1188
-0.56194,-0.96347,1.8692,0.11836
-0.6079,-0.51616,2.0534,0.11784
-0.65354,-0.038686,2.1312,0.11732
-0.69782,0.4329,2.1012,0.11692
-0.74141,0.88246,1.9703,0.11664
-0.78253,1.2734,1.759,0.11657
-0.82843,1.6505,1.4328,0.11666
-0.85575,1.8377,1.1991,0.11664
-0.8777,1.9643,0.9934,0.11661
-0.92598,2.1591,0.49864,0.11679
-0.97399,2.23,-0.02835,0.11712
-1.021,2.1757,-0.54937,0.11753
-1.0684,1.9992,-1.0502,0.11798
-1.1145,1.718,-1.4878,0.11839
-1.1611,1.3376,-1.8554,0.11903
-1.1895,1.0665,-2.0333,0.11948
-1.2208,0.74076,-2.1832,0.12007
-1.2503,0.41348,-2.277,0.12069
-1.2913,-0.056701,-2.3257,0.12163
-1.3317,-0.52276,-2.2792,0.12264
-1.3735,-0.988,-2.1332,0.12377
-1.4167,-1.4279,-1.8844,0.12495
-1.4596,-1.8053,-1.5482,0.12599
-1.499,-2.083,-1.1735,0.12707
-1.5186,-2.1929,-0.96772,0.1277
-1.5633,-2.3654,-0.46454,0.12921
-1.6073,-2.423,0.058716,0.1309
-1.6426,-2.3861,0.48213,0.13231
-1.6867,-2.2377,0.99216,0.13406
-1.7296,-1.9894,1.4494,0.13592
-1.7549,-1.7991,1.6922,0.13696
-1.7984,-1.4055,2.0485,0.13903
-1.8028,-1.361,2.0801,0.13927
0,-0.31164,-0.6748,1.4721
-0.05199,-0.44813,-0.66345,1.343
-0.096392,-0.57292,-0.63054,1.2461
-0.13633,-0.68788,-0.58019,1.1688
-0.16085,-0.75866,-0.53858,1.1251
-0.22972,-0.94262,-0.37802,1.0182
-0.27695,-1.0509,-0.22682,0.95395
-0.32356,-1.1337,-0.047275,0.89691
-0.35232,-1.1695,0.077973,0.86434
-0.38667,-1.1933,0.23818,0.82879
-0.43496,-1.1876,0.4762,0.78407
-0.4638,-1.1601,0.62512,0.75927
-0.48998,-1.1183,0.7613,0.73828
-0.51887,-1.053,0.90982,0.71654
-0.55481,-0.94371,1.0881,0.69136
-0.58196,-0.84003,1.2153,0.67362
-0.66067,-0.45531,1.5162,0.62902
-0.68943,-0.27962,1.5993,0.61399
-0.75858,0.18636,1.7088,0.58274
-0.82303,0.65981,1.683,0.55837
-0.85981,0.93534,1.6065,0.54631
-0.90688,1.2743,1.4414,0.53267
-0.93581,1.4707,1.302,0.5251
-0.96414,1.6487,1.1385,0.51814
-1.0272,1.972,0.69487,0.50367
-1.0859,2.1583,0.19721,0.49323
-1.1422,2.2125,-0.32604,0.48582
-1.1594,2.2031,-0.49153,0.48404
-1.2141,2.0909,-1.0105,0.47982
-1.2662,1.8688,-1.481,0.4775
-1.2836,1.7701,-1.6297,0.47684
-1.3351,1.4126,-2.0221,0.4775
-1.3835,0.9976,-2.3137,0.48101
-1.4051,0.79094,-2.4166,0.4831
-1.4509,0.3237,-2.5703,0.48872
-1.4944,-0.14517,-2.6312,0.49556
-1.5369,-0.61303,-2.6073,0.5038
-1.584,-1.1203,-2.483,0.51615
-1.6327,-1.6119,-2.252,0.53214
-1.6832,-2.0616,-1.9133,0.55302
-1.7336,-2.4304,-1.492,0.57883
-1.747,-2.5124,-1.3695,0.58712
-1.7972,-2.757,-0.87547,0.62527
-1.8476,-2.8983,-0.34884,0.6728
-1.8953,-2.9376,0.15387,0.72578
-1.9441,-2.888,0.65468,0.79042
-1.9988,-2.7379,1.1766,0.87686
-2.0185,-2.6646,1.3472,0.91133
-2.035,-2.5964,1.4841,0.9416
-2.0458,-2.549,1.5699,0.96192
-2.0557,-2.5034,1.6462,0.98144
-2.1027,-2.2622,1.9808,1.0846
0,1.78,-0.48321,0.35239
-0.027884,1.7289,-0.71531,0.34711
-0.09117,1.5002,-1.2117,0.33655
-0.15246,1.1386,-1.6216,0.32774
-0.20667,0.72152,-1.8942,0.32065
-0.23453,0.47815,-1.9939,0.31714
-0.2841,0.015195,-2.0914,0.31132
-0.33265,-0.45787,-2.0814,0.30621
-0.37972,-0.91195,-1.9682,0.30202
-0.42497,-1.3218,-1.7647,0.29897
-0.45388,-1.5616,-1.5884,0.29743
-0.50482,-1.9229,-1.2011,0.29486
-0.55384,-2.1785,-0.75025,0.29324
-0.60347,-2.327,-0.23959,0.29254
-0.62714,-2.3556,0.016291,0.29251
-0.67506,-2.3268,0.53947,0.29278
-0.72301,-2.1818,1.0504,0.29351
-0.76938,-1.9353,1.5087,0.29479
-0.81554,-1.5952,1.9081,0.29649
-0.86186,-1.1727,2.2295,0.29952
-0.90566,-0.71393,2.4461,0.3031
-0.93186,-0.41919,2.531,0.30548
-0.97205,0.049772,2.5914,0.30958
-1.0116,0.5176,2.5661,0.3141
-1.0524,0.99175,2.4517,0.31932
-1.0945,1.4523,2.2432,0.3255
-1.1382,1.8838,1.9359,0.33214
-1.1812,2.2409,1.5557,0.34021
-1.1949,2.3396,1.4196,0.34296
-1.2075,2.4223,1.2898,0.34571
-1.2524,2.6534,0.79423,0.35801
-1.2967,2.7804,0.2687,0.37262
-1.3377,2.8056,-0.23097,0.38755
-1.3789,2.7412,-0.72729,0.40469
-1.4237,2.5743,-1.2439,0.42534
-1.4694,2.309,-1.7268,0.44746
-1.5145,1.964,-2.143,0.47097
-1.5382,1.7563,-2.3316,0.48485
-1.5855,1.2942,-2.6431,0.51615
-1.6319,0.79876,-2.8552,0.55207
-1.678,0.28538,-2.9706,0.59399
-1.7218,-0.2047,-2.9934,0.64064
-1.7665,-0.69054,-2.9345,0.69606
-1.8158,-1.1921,-2.7832,0.76751
-1.8471,-1.4821,-2.6481,0.81886
0,1.7374,0.38357,0.27915
-0.028133,1.7939,0.15182,0.27471
-0.097997,1.7974,-0.44606,0.26444
-0.12825,1.7356,-0.70585,0.26046
-0.1947,1.469,-1.2346,0.25276
-0.25008,1.1199,-1.6024,0.2471
-0.29441,0.77126,-1.8271,0.24285
-0.33544,0.40748,-1.9673,0.23906
-0.38456,-0.060195,-2.0388,0.2348
-0.43237,-0.52657,-2.0009,0.23102
-0.48082,-0.9846,-1.8529,0.22775
-0.5303,-1.4101,-1.5931,0.22513
-0.56545,-1.6733,-1.3475,0.22343
-0.59933,-1.887,-1.0693,0.22167
-0.62381,-2.013,-0.84612,0.2205
-0.67445,-2.1855,-0.34321,0.21874
-0.72398,-2.2321,0.18094,0.21746
-0.77269,-2.1552,0.69912,0.21656
-0.8006,-2.0565,0.9867,0.21615
-0.84807,-1.8026,1.4408,0.21552
-0.89582,-1.4468,1.8323,0.21527
-0.94028,-1.0381,2.1181,0.21566
-0.96656,-0.76876,2.2446,0.21612
-1.0098,-0.29503,2.3766,0.21717
-1.051,0.17658,2.4094,0.21846
-1.0916,0.64129,2.3505,0.21999
-1.1335,1.1038,2.1959,0.22186
-1.1765,1.5415,1.9429,0.22402
-1.2213,1.9352,1.5887,0.2262
-1.2396,2.0737,1.4206,0.2272
-1.283,2.3405,0.97602,0.22993
-1.3261,2.511,0.48633,0.23275
-1.3699,2.5791,-0.041336,0.23619
-1.4129,2.539,-0.56394,0.23977
-1.4562,2.3927,-1.0747,0.24359
-1.4983,2.1523,-1.5363,0.24811
-1.5406,1.823,-1.9448,0.25334
-1.5595,1.651,-2.1054,0.25557
-1.602,1.2149,-2.4085,0.26144
-1.6212,0.99898,-2.5163,0.26442
-1.6409,0.76888,-2.606,0.26777
-1.6823,0.26102,-2.7246,0.27591
-1.7208,-0.22429,-2.7461,0.28449
-1.7593,-0.70556,-2.6821,0.29395
-1.7908,-1.0879,-2.5672,0.30227
0,-0.33682,-0.63154,0.52659
-0.055734,-0.50201,-0.56021,0.49607
-0.1124,-0.65439,-0.44033,0.46717
-0.16763,-0.77372,-0.28116,0.44128
-0.23386,-0.862,-0.047051,0.41266
-0.30564,-0.87343,0.23929,0.38413
-0.36732,-0.8035,0.49038,0.36157
-0.44738,-0.6027,0.7811,0.33468
-0.48565,-0.46455,0.89483,0.32246
-0.56707,-0.1071,1.0474,0.29842
-0.62391,0.17804,1.0685,0.28281
-0.66718,0.39989,1.031,0.27165
-0.74659,0.77621,0.84213,0.25301
-0.82254,1.0555,0.52986,0.23698
-0.8969,1.2073,0.13261,0.22279
-0.95454,1.2223,-0.20808,0.21257
-1.0223,1.1155,-0.60407,0.20151
-1.0865,0.89486,-0.93615,0.19169
-1.1492,0.58245,-1.1847,0.18268
-1.2047,0.24655,-1.3188,0.17516
-1.2525,-0.067473,-1.358,0.16906
-1.3211,-0.52247,-1.2822,0.16091
-1.3916,-0.94368,-1.0465,0.15333
-1.4482,-1.2123,-0.75539,0.14778
-1.4988,-1.378,-0.43571,0.14319
-1.5703,-1.467,0.070076,0.13712
-1.6397,-1.3772,0.57061,0.13172
-1.7093,-1.1171,1.0186,0.12675
-1.757,-0.8527,1.2653,0.12347
-1.8204,-0.42124,1.4856,0.11923
-1.8806,0.039602,1.5608,0.11536
-1.9395,0.49706,1.4973,0.11184
-2.0004,0.9343,1.2914,0.10858
-2.0607,1.2893,0.96335,0.10576
-2.1203,1.531,0.54466,0.10314
-2.1839,1.6412,0.036226,0.1005
-2.2459,1.5882,-0.4752,0.098083
-2.3068,1.383,-0.94112,0.095955
-2.3667,1.0484,-1.3216,0.094063
-2.4261,0.6158,-1.5854,0.092135
-2.4752,0.20837,-1.6994,0.090602
-2.5084,-0.079616,-1.7179,0.089615
-2.5621,-0.5414,-1.645,0.088122
-2.6169,-0.97819,-1.4438,0.086734
-2.6744,-1.361,-1.1104,0.085518
-2.7314,-1.6325,-0.68136,0.084413
-2.788,-1.7712,-0.19296,0.083304
-2.836,-1.7764,0.24147,0.082355
-2.8404,-1.7715,0.28164,0.082274
0,0.3592,1.2412,0.37347
-0.030753,0.53966,1.2005,0.36357
-0.060608,0.71089,1.135,0.35444
-0.092262,0.88376,1.038,0.34518
-0.12052,1.0274,0.92829,0.33722
-0.20069,1.3464,0.51888,0.31705
-0.27631,1.4969,0.028094,0.2999
-0.34881,1.4703,-0.48473,0.28495
-0.39264,1.3656,-0.79054,0.27663
-0.43417,1.2059,-1.0597,0.26917
-0.5003,0.84461,-1.4145,0.258
-0.52737,0.66223,-1.5273,0.25352
-0.55704,0.44485,-1.6236,0.24872
-0.61548,-0.017977,-1.719,0.23994
-0.67197,-0.48413,-1.6844,0.23217
-0.72886,-0.93617,-1.5204,0.22507
-0.76874,-1.224,-1.3311,0.2205
-0.81039,-1.4834,-1.0744,0.21621
-0.87222,-1.766,-0.60395,0.21015
-0.90525,-1.8581,-0.31826,0.20694
-0.97055,-1.9014,0.27836,0.20095
-1.0069,-1.8424,0.61355,0.19781
-1.0373,-1.7469,0.88514,0.19546
-1.0947,-1.4594,1.3503,0.19162
-1.1471,-1.0878,1.6954,0.18864
-1.1854,-0.76128,1.8853,0.18652
-1.223,-0.40921,2.0104,0.18446
-1.2702,0.059701,2.0736,0.182
-1.3163,0.52559,2.0296,0.17982
-1.3633,0.98225,1.8774,0.17796
-1.4114,1.406,1.6148,0.17655
-1.4538,1.7239,1.3031,0.17543
-1.5038,2.0095,0.85709,0.17397
-1.5535,2.1786,0.35301,0.17304
-1.6023,2.2216,-0.17144,0.17242
-1.6504,2.1409,-0.68902,0.17201
-1.6987,1.9394,-1.1803,0.17171
-1.7456,1.6371,-1.6036,0.17151
-1.7928,1.2395,-1.9526,0.17168
-1.8376,0.793,-2.1932,0.17222
-1.8808,0.32018,-2.3283,0.173
-1.9103,-0.01701,-2.3624,0.17366
-1.951,-0.48425,-2.3295,0.1747
-1.993,-0.95402,-2.1988,0.17596
-2.0347,-1.3878,-1.9759,0.17735
-2.0563,-1.5936,-1.8266,0.17803
-2.1012,-1.9668,-1.4508,0.17938
0,-0.088599,-0.29805,0.27565
-0.10103,-0.22584,-0.23502,0.24737
-0.19896,-0.32028,-0.11273,0.22302
-0.29734,-0.34922,0.047453,0.20111
-0.38478,-0.30772,0.19299,0.18373
-0.48354,-0.18885,0.32358,0.1663
-0.58189,-0.017242,0.38498,0.15079
-0.68052,0.16946,0.35726,0.13696
-0.77871,0.32454,0.24167,0.12481
-0.87686,0.40858,0.061774,0.11397
-0.97544,0.3966,-0.14219,0.10422
-1.0685,0.29451,-0.31121,0.096125
-1.167,0.11229,-0.42086,0.088495
-1.2654,-0.10404,-0.42988,0.081653
-1.354,-0.28432,-0.34614,0.076204
-1.4525,-0.42099,-0.16941,0.070813
-1.5506,-0.45618,0.05381,0.065965
-1.6502,-0.37658,0.27221,0.061645
-1.7479,-0.20214,0.42387,0.057918
-1.8458,0.026855,0.47359,0.054546
-1.938,0.2418,0.41305,0.051734
-2.0359,0.41446,0.24781,0.04911
-2.1335,0.48665,0.018257,0.04674
-2.2312,0.43873,-0.22035,0.044623
-2.3284,0.28151,-0.40686,0.042804
-2.4257,0.051537,-0.49578,0.041162
-2.5232,-0.19498,-0.46266,0.039678
-2.6191,-0.39384,-0.31686,0.038426
-2.7162,-0.50094,-0.089353,0.037277
-2.8134,-0.48533,0.16361,0.036216
-2.9092,-0.35152,0.37686,0.035339
-3.0061,-0.12836,0.5024,0.034549
-3.103,0.12934,0.50542,0.033808
-3.197,0.3525,0.38866,0.033207
-3.2936,0.49845,0.17331,0.032659
-3.3902,0.52354,-0.087031,0.032124
-3.4835,0.42554,-0.32195,0.031698
-3.58,0.2208,-0.48902,0.031325
-3.6763,-0.039917,-0.53803,0.030956
-3.7709,-0.28989,-0.45843,0.030651
-3.8669,-0.47573,-0.26645,0.0304
-3.9628,-0.54808,-0.0076144,0.030144
-4.0583,-0.48868,0.25453,0.029918
-4.1547,-0.30881,0.4598,0.029749
-4.2503,-0.053449,0.55418,0.029582
-4.3454,0.21578,0.51634,0.029421
-4.4398,0.43528,0.35618,0.029311
-4.5353,0.55491,0.10772,0.029203
-4.6293,0.54352,-0.1652,0.02909
-4.724,0.40364,-0.40375,0.029012
-4.8181,0.16822,-0.54854,0.028947
-4.9134,-0.11227,-0.56561,0.028868
-5.0028,-0.35465,-0.45812,0.02882
-5.0977,-0.53146,-0.23773,0.028781
-5.1917,-0.58376,0.03871,0.028734
-5.282,-0.50591,0.29924,0.028702
-5.3762,-0.30812,0.50394,0.028683
-5.4708,-0.034833,0.59257,0.028657
-5.5649,0.24779,0.54261,0.028633
-5.6588,0.47501,0.36561,0.028625
-5.7529,0.59379,0.10101,0.028621
-5.8461,0.57555,-0.18713,0.028609
-5.939,0.42566,-0.4343,0.028609
-6.0316,0.17817,-0.58449,0.02861
-6.1242,-0.1122,-0.60365,0.028603
-6.2128,-0.36975,-0.49371,0.028608
-6.3075,-0.56147,-0.26255,0.028616
-6.4002,-0.6222,0.026547,0.028627
-6.4901,-0.54659,0.30439,0.028646
-6.5839,-0.34285,0.52697,0.028651
-6.676,-0.062863,0.62856,0.028664
-6.7694,0.23792,0.5885,0.028673
-6.8616,0.48416,0.4152,0.028681
-6.9543,0.62412,0.14543,0.028708
-7.0469,0.62376,-0.15964,0.028729
-7.1377,0.48585,-0.42711,0.028752
-7.2277,0.2432,-0.60271,0.028761
-7.3193,-0.059339,-0.65033,0.028777
-7.3727,-0.2353,-0.61111,0.028791
0,-0.87179,-1.1232,0.54498
-0.0309,-1.0386,-1.0252,0.5313
-0.056522,-1.1692,-0.92437,0.52057
-0.1336,-1.4895,-0.53231,0.49179
-0.20753,-1.67,-0.045045,0.46707
-0.25204,-1.7012,0.28731,0.45321
-0.28128,-1.684,0.5134,0.44483
-0.32259,-1.6063,0.83101,0.43393
-0.38998,-1.3492,1.3129,0.41853
-0.42226,-1.1691,1.5196,0.41174
-0.46075,-0.91242,1.7323,0.40419
-0.51542,-0.48353,1.9555,0.39433
-0.56729,-0.023871,2.0672,0.3858
-0.61777,0.44923,2.07,0.37846
-0.66644,0.90594,1.9681,0.3725
-0.7011,1.2186,1.8322,0.36912
-0.75109,1.6292,1.5493,0.36546
-0.80298,1.985,1.157,0.36222
-0.8299,2.133,0.9186,0.36111
-0.88056,2.3283,0.42395,0.3601
-0.92988,2.4058,-0.096679,0.36041
-0.97825,2.3678,-0.61932,0.36147
-1.0266,2.2166,-1.1285,0.3633
-1.0605,2.044,-1.4661,0.3653
-1.1071,1.726,-1.8834,0.36866
-1.1539,1.3236,-2.2298,0.37364
-1.1981,0.88019,-2.4763,0.37954
-1.2404,0.41267,-2.6293,0.38591
-1.2819,-0.068983,-2.6924,0.3937
-1.3232,-0.55378,-2.6667,0.40345
-1.3674,-1.0611,-2.5427,0.41587
-1.4133,-1.554,-2.3143,0.43048
-1.4609,-2.0072,-1.98,0.44805
